ep_m1_public_data.fid--6d42ff34_183da88450c_52b9,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis argus,Cephalopholis argus,15,1,91.5176,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52ba,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Tetraodontiformes,Balistidae,Sufflamen bursa,Sufflamen bursa,15,2,303.4242,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52bb,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Canthigaster papua,Canthigaster papua,5,4,,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52d7,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus nigrofuscus,Acanthurus nigrofuscus,7.5,2,23.9016,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52d8,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus nigrofuscus,Acanthurus nigrofuscus,10,10,306.8641,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52d9,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus striatus,Ctenochaetus striatus,7.5,2,25.963,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52da,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon lunulatus,Chaetodon lunulatus,7.5,3,67.1441,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52db,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon reticulatus,Chaetodon reticulatus,10,2,105.617,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52dc,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Stethojulis bandanensis,Stethojulis bandanensis,5,1,3.0994,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52dd,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,2,Chordata,Actinopterygii,Perciformes,Labridae,Thalassoma hardwicke,Thalassoma hardwicke,10,2,36.4917,POINT (-149.5800018310547 -17.540000915527344)
